household_id;car_availability;bike_availability;number_of_vehicles;number_of_bikes;income;census_household_id
578334;all;all;1;2;3553.3410822825617;578334
727405;some;all;1;2;3196.3254168109015;727405
833660;all;some;3;2;3548.77648112827;833660
397214;some;some;1;2;3427.5652941301087;397214
479801;some;all;1;2;3405.8639536455903;479801
726633;all;all;1;2;3539.4227253183017;726633
534926;all;all;2;2;1730.0323746435568;534926
414167;none;none;0;0;5898.316272269277;414167
491730;none;none;0;0;587.7195675732225;491730
529912;none;none;0;0;115.12179381191702;529912
695660;none;none;0;0;3487.5448945988414;695660
821519;none;none;0;0;11422.868231612352;821519
832267;none;none;0;0;267.8007738425708;832267
430629;none;none;0;0;2387.6741524307927;430629
585369;all;some;3;2;3049.2430831523066;585369
424776;none;some;0;1;5051.1917012618305;424776
482145;none;some;0;1;1251.5580807916813;482145
503243;none;all;0;1;2844.5558917973285;503243
514144;none;all;0;1;2111.6669319951666;514144
769043;none;some;0;1;2320.0752569051924;769043
680444;none;none;0;0;5505.037313226392;680444
766505;all;all;1;3;1527.405637619376;766505
386234;some;some;1;2;4632.3379326009335;386234
533079;all;all;2;2;5490.168501247801;533079
717703;some;all;1;2;5795.184623570062;717703
475693;some;all;1;2;4168.3609623353395;475693
234376;all;none;2;0;1350.2522629554044;234376
380725;all;none;1;0;1464.8510317638693;380725
396827;all;none;1;0;1459.3925315112485;396827
559281;all;none;2;0;1273.1988684760292;559281
578795;all;none;2;0;1299.983728893546;578795
843813;all;none;2;0;1275.8684998497997;843813
434124;some;none;1;0;5083.392906157758;434124
467507;some;all;1;3;5822.223921308345;467507
517386;some;all;2;3;4457.836139785788;517386
545705;some;all;1;3;4257.898323442084;545705
589415;some;some;2;3;5573.263611802062;589415
822751;all;all;2;3;5202.608415812626;822751
471917;some;all;1;3;5125.984677737533;471917
679996;all;all;2;3;5868.685117205878;679996
744350;some;all;1;3;4334.133505159221;744350
507791;some;none;1;0;5455.93557680045;507791
514128;some;none;1;0;5586.220423565255;514128
716351;some;none;2;0;4071.0565002468247;716351
740897;some;none;1;0;4658.848849861748;740897
793239;some;none;2;0;10365.045231175709;793239
505578;some;all;1;2;4064.1672724282303;505578
653645;some;some;2;2;5282.8585778416855;653645
1038239;some;all;1;5;2955.0851079193008;1038239
1308162;all;all;2;5;2810.080141565407;1308162
482095;some;some;1;1;3552.010526605636;482095
578952;some;some;1;1;3401.686926756986;578952
606957;some;some;1;1;3704.901937793619;606957
729430;all;some;2;1;3328.4982592136594;729430
729720;some;some;1;1;653.718810944089;729720
732545;all;some;2;1;3464.71156281824;732545
774958;all;some;2;1;3321.185435395295;774958
849093;all;some;3;1;3197.351601305291;849093
283498;none;none;0;0;2702.746393442438;283498
518445;none;none;0;0;2647.50707437494;518445
619665;none;none;0;0;2004.7890896565218;619665
622706;none;none;0;0;3453.277520083698;622706
821766;none;none;0;0;1864.0005766514378;821766
849702;none;none;0;0;2732.6248793400127;849702
1210846;some;all;1;4;3264.8823424454395;1210846
717999;some;all;1;2;4399.086918357869;717999
816708;some;some;2;2;4190.034594894558;816708
926892;some;some;2;2;4884.044552913283;926892
985910;all;all;2;2;4247.657166533563;985910
1083491;all;all;2;2;5582.53235154624;1083491
1120810;all;all;2;2;5853.7247642895645;1120810
1199636;all;all;2;2;5268.391245792516;1199636
1313322;all;all;2;2;4114.854001602046;1313322
719642;all;all;3;5;4074.6862465564814;719642
1104100;some;some;1;1;5600.832365416807;1104100
1314152;all;some;1;1;4066.281734040546;1314152
949922;all;none;1;0;1829.6368132363107;949922
950997;all;none;2;0;1879.6369251950716;950997
1085928;all;none;2;0;1906.423507850226;1085928
1086966;all;none;2;0;1858.5626932734906;1086966
1111947;all;none;2;0;1986.4006227889395;1111947
1131058;all;none;1;0;1820.0256449239057;1131058
1267446;all;none;2;0;1954.8362418544298;1267446
933953;all;all;2;3;2841.7946184087536;933953
1022975;all;all;3;3;2549.028769231692;1022975
1094066;all;all;2;3;2938.752158878516;1094066
1145912;some;all;1;3;2945.987383416611;1145912
1203818;all;all;2;3;2914.085150354455;1203818
1281961;some;some;1;3;13548.408879771061;1281961
1005898;some;some;1;2;4866.391072649898;1005898
950282;some;all;1;2;4782.784659311259;950282
1312472;some;some;1;2;4271.164195969989;1312472
1095833;none;none;0;0;2787.630619583744;1095833
1242682;none;none;0;0;1045.2664360777387;1242682
1308371;none;none;0;0;4892.714492210282;1308371
244616;all;all;1;1;1636.3872291947655;244616
840889;all;none;3;0;3362.3341081022886;840889
1053919;some;none;1;0;3551.901918748732;1053919
1069409;all;none;1;0;3313.1719116987947;1069409
1103421;all;none;2;0;3948.7021977686504;1103421
1119964;all;none;3;0;3760.7000294333347;1119964
1224981;all;none;2;0;363.18191170855334;1224981
313569;all;all;2;2;1574.0011330539799;313569
1304150;some;some;2;2;2283.3757391504237;1304150
326215;all;all;2;2;2131.0786945703444;326215
1368011;none;none;0;0;292.9518441589296;1368011
1338624;some;some;1;2;9066.340770159515;1338624
1366541;some;some;1;2;6307.298998372096;1366541
1385877;all;all;2;2;2087.109661820222;1385877
1335180;all;all;1;2;5428.576375920563;1335180
1387461;some;all;1;2;4117.822829801772;1387461
1321665;some;none;1;0;3464.648787459321;1321665
1359565;some;none;1;0;3315.377653258639;1359565
1365374;all;none;2;0;3082.60608007654;1365374
1322380;some;some;1;1;3021.848548051999;1322380
1347766;all;all;1;1;1583.5841926835421;1347766
586413;none;none;0;0;3704.1822725102074;586413
1392001;none;none;0;0;93.31185139162173;1392001
472610;none;all;0;2;188.760483371194;472610
505193;none;all;0;2;2309.7799549027172;505193
386694;some;all;2;4;3778.5833463540057;386694
399088;all;all;2;4;3237.126136482272;399088
511668;none;none;0;0;3750.995212854444;511668
783434;none;none;0;0;3888.294817976809;783434
873950;none;none;0;0;1014.8004821542396;873950
470156;some;some;1;1;4857.75687763795;470156
483681;some;some;1;1;5986.761609413054;483681
533103;some;some;1;1;5796.292364598538;533103
583627;some;some;1;1;4362.896067698677;583627
584246;some;some;2;1;5481.924250171268;584246
605448;some;some;1;1;5018.532472218596;605448
821468;some;some;3;1;4601.046733581168;821468
284125;some;some;2;2;3865.153986814113;284125
399393;some;some;2;2;3762.365929740984;399393
413906;all;some;2;2;3057.963107941039;413906
414731;some;all;1;2;3211.9735133487757;414731
424617;some;all;1;2;3070.3633195865987;424617
426148;all;all;2;2;3923.967211751799;426148
427246;some;some;1;2;3361.359677323124;427246
433230;some;some;2;2;3638.273134110079;433230
433697;some;some;1;2;3730.8784709500833;433697
436264;some;some;1;2;18615.355873604036;436264
464806;some;some;2;2;3335.7251867105115;464806
468578;some;some;1;2;3254.4947314247142;468578
473096;some;some;1;2;3237.89990438339;473096
477017;some;some;1;2;3781.039784224346;477017
480746;some;all;1;2;3371.658691615148;480746
512952;some;some;2;2;3153.000667314786;512952
517152;some;all;1;2;3375.9289721081377;517152
518072;all;some;3;2;3892.023621775139;518072
558838;some;all;1;2;3577.4150081215053;558838
585805;all;all;2;2;3157.7204004408704;585805
587997;all;all;2;2;3205.6490396057534;587997
619559;some;some;1;2;3173.9799981496517;619559
622573;all;all;2;2;3565.1075354811546;622573
638925;some;all;1;2;3677.4669074870562;638925
655294;some;all;1;2;3204.6569311986445;655294
678421;all;all;2;2;3197.973947698809;678421
685589;all;all;1;2;3476.3587240029574;685589
689847;all;all;1;2;762.5044760222173;689847
694006;all;all;1;2;3453.0408887611297;694006
694571;some;all;1;2;3534.3405680732553;694571
695128;all;all;2;2;3020.728142976652;695128
729556;all;all;3;2;3760.180498967591;729556
736938;some;some;2;2;540.7344437811098;736938
757614;some;some;2;2;3856.533789310028;757614
763289;some;some;2;2;10434.815003277576;763289
766586;some;all;1;2;3321.3332653497237;766586
812794;some;some;1;2;3076.276402633326;812794
872123;all;all;1;2;3995.7235203177506;872123
885469;some;some;2;2;14.699192586082793;885469
901972;some;some;1;2;3123.4389318512094;901972
906992;all;all;1;2;3074.010342121657;906992
907014;some;all;1;2;635.4679387824237;907014
369781;all;none;1;0;3463.98999782014;369781
390123;all;none;2;0;3302.289406035552;390123
430125;all;none;2;0;3144.5670696945194;430125
557290;all;all;3;4;3394.1344075578813;557290
802552;all;all;3;4;3060.5035819247187;802552
444877;all;none;3;0;1465.6967056900605;444877
517817;all;none;2;0;992.2190527912543;517817
443258;all;all;3;3;4068.1839552286106;443258
471982;some;all;1;3;5019.08762198363;471982
471987;some;all;1;3;5298.214792007966;471987
474128;all;all;1;3;5579.591640276903;474128
557996;some;all;1;3;4516.692657935497;557996
725932;all;all;2;3;4210.292721867441;725932
759106;some;all;2;3;4360.166750227828;759106
399939;some;all;1;5;4348.807511141516;399939
470239;some;some;1;5;4206.95634028009;470239
470587;some;all;1;5;4994.587370495149;470587
506942;all;all;2;5;5425.378276543077;506942
518009;some;all;2;5;720.4213457453548;518009
621403;some;all;1;5;179.3697157190339;621403
622475;all;all;1;5;5457.417128665487;622475
638561;all;all;3;5;5984.636282451889;638561
723499;some;all;2;5;5924.804805428653;723499
811316;some;all;1;5;4025.0008283656935;811316
812108;some;some;2;5;4155.878657687836;812108
821849;all;all;2;5;5092.45186671044;821849
854673;some;all;1;5;4107.533171111501;854673
427424;all;none;1;0;705.9003269149717;427424
760544;some;none;1;0;3374.763537819381;760544
788890;all;none;3;0;3040.712073931013;788890
566839;none;all;0;1;2364.747875348567;566839
587339;none;some;0;1;4955.688838852027;587339
639408;none;some;0;1;2668.9397641591954;639408
712264;none;some;0;1;2512.3095086253597;712264
728600;none;some;0;1;3830.178532400263;728600
776560;none;all;0;1;1561.762329405226;776560
821579;none;some;0;1;2772.8413578754135;821579
276113;some;none;1;0;1398.4659679269248;276113
260652;all;none;2;0;3244.330828675787;260652
269196;all;all;1;2;3870.1115718271885;269196
330021;all;none;1;0;1770.5412699718074;330021
303471;all;none;1;0;1985.8486169494945;303471
1073664;all;some;1;1;2167.559713399033;1073664
649335;all;some;3;3;6802.6900812612175;649335
858383;all;all;2;3;7357.302341206963;858383
1200976;all;some;2;3;8145.85897263896;1200976
1365464;some;some;1;3;6305.925639038571;1365464
1379416;some;all;1;3;6090.496133173463;1379416
1195245;some;some;2;2;12040.221772264029;1195245
1204410;some;all;1;2;4620.897788894554;1204410
1323663;some;some;2;2;5720.305440068046;1323663
1330637;some;some;2;2;11858.968462072393;1330637
1334025;some;some;2;2;4093.4537647728903;1334025
1366557;some;all;1;2;4908.099465094872;1366557
1368016;all;all;1;2;5539.456334156417;1368016
494652;some;all;1;2;4581.833006125277;494652
616629;some;some;1;2;4803.7813486054365;616629
793269;some;all;1;2;5673.789542683036;793269
821599;some;some;1;2;4452.471748891505;821599
832288;some;some;1;2;4483.858855316778;832288
481672;some;all;1;2;5592.127912934315;481672
694791;some;some;1;2;4617.914139312794;694791
758086;all;some;3;2;5688.253877528085;758086
874512;all;some;2;2;4853.214147896904;874512
436519;all;none;3;0;2073.576263146587;436519
503295;some;none;2;0;2463.1272793228914;503295
564549;all;none;1;0;717.6658310677456;564549
583831;some;none;1;0;2168.100252590184;583831
584572;some;none;2;0;2275.957610168106;584572
590203;all;none;2;0;400.91428787113216;590203
659266;all;none;3;0;2273.115815168406;659266
694999;all;none;3;0;2025.9770923351512;694999
766556;all;none;3;0;2411.0717477275693;766556
781415;some;none;1;0;2106.2768360599057;781415
790286;all;none;2;0;2192.8211804757675;790286
585888;some;none;1;0;1559.7329274709505;585888
813020;all;none;2;0;1559.6380494860516;813020
822940;some;some;2;1;10762.741007510656;822940
833720;all;all;1;3;1879.3602400013433;833720
444685;all;all;2;1;2199.9827016213767;444685
472138;some;some;1;1;2291.962317741258;472138
482170;all;some;2;1;2177.945723380005;482170
530176;some;some;1;1;264.42089467894795;530176
677198;all;some;2;1;2284.1350440493393;677198
728912;all;all;2;1;2388.629743391387;728912
729836;all;some;2;1;2285.8555511397726;729836
733408;some;some;2;1;2248.1488006240784;733408
764576;some;some;1;1;282.77959690780756;764576
766379;some;some;1;1;2013.0763155991003;766379
816546;some;some;1;1;2033.2257728966117;816546
880477;all;all;1;1;2232.5835701359033;880477
880506;all;all;1;1;2357.059538250123;880506
849528;all;none;1;0;1268.570753241033;849528
364300;all;none;3;0;1262.774145271555;364300
533128;some;none;1;0;3492.289403700831;533128
425866;all;all;2;2;3606.1859914037077;425866
573691;some;all;1;2;3685.6223752497085;573691
643137;some;some;2;2;3470.938430930782;643137
901151;some;some;1;2;3059.792916651563;901151
390385;some;some;1;2;2957.768145246511;390385
390611;all;all;1;2;2513.5327664363344;390611
415764;all;all;2;2;2747.347098706085;415764
470542;some;all;1;2;2828.770099370117;470542
429154;some;some;2;2;6406.794923970688;429154
477982;all;all;2;2;8977.773789268966;477982
585532;some;some;2;2;6717.536992317995;585532
398188;all;all;1;2;2255.918931067236;398188
783313;some;all;1;2;2146.8317666876515;783313
813353;all;all;2;2;2082.0314634581337;813353
389045;none;none;0;0;3590.6020913613493;389045
430465;none;none;0;0;3043.621124221971;430465
517742;none;none;0;0;5908.741800713575;517742
566388;none;none;0;0;2104.0100851955144;566388
639459;none;none;0;0;3827.0722561686616;639459
641830;none;none;0;0;13639.717925819092;641830
648589;none;none;0;0;1251.4215422817886;648589
726470;none;none;0;0;1857.6421615852778;726470
870224;none;none;0;0;4370.135457052467;870224
453420;all;all;2;3;836.2151480718251;453420
468881;all;all;2;3;2251.9897917339813;468881
763583;some;all;1;3;2239.9516339379365;763583
814676;some;some;1;1;648.3924378522066;814676
811360;some;some;2;1;3851.5379133889664;811360
902419;all;some;2;1;3223.8357752953043;902419
656118;some;none;1;0;5009.99531123421;656118
478085;some;some;1;2;15316.306701844704;478085
619912;all;all;2;2;4084.3907483597836;619912
473174;some;some;1;2;6348.5273686341325;473174
475258;some;some;1;2;6004.309493255576;475258
676715;some;some;1;2;6953.740073277172;676715
710779;some;some;1;2;6603.775937101868;710779
514114;all;all;2;3;2638.711119739377;514114
598165;all;all;2;3;2937.808801177245;598165
653901;all;all;1;3;149.29335674242353;653901
731699;some;all;1;2;2738.5680539056148;731699
834909;all;all;3;2;200.49473192582653;834909
874093;some;all;1;2;2638.23736020973;874093
283211;all;all;1;2;1385.0723920449998;283211
893116;all;none;1;0;1426.6413416869723;893116
648297;all;all;2;1;1361.8734549047742;648297
440040;all;some;2;2;1255.386156605097;440040
622300;all;all;3;2;1442.605624444036;622300
885774;all;all;1;2;1383.0543795083822;885774
886239;all;all;1;2;1431.3554221188633;886239
898194;all;all;1;2;1204.0300915631456;898194
789581;some;some;1;1;2447.8437347252107;789581
267788;all;all;1;3;1001.2811538090796;267788
398186;some;all;1;2;3695.913598105958;398186
434690;all;all;2;2;3723.658829427893;434690
584451;all;all;2;2;777.0091685622226;584451
683111;all;all;2;2;974.6130049162432;683111
723012;all;all;2;2;3760.107860851044;723012
802112;all;some;3;2;3285.5293755443063;802112
397407;all;all;2;3;4010.3464761491105;397407
400254;some;some;2;3;4158.13937346252;400254
476610;all;all;2;3;895.0991189316268;476610
717324;some;some;1;3;4905.895970815223;717324
873299;all;all;2;3;5449.0648718016;873299
440055;some;some;2;2;4396.173592865656;440055
782064;some;all;1;2;5308.4902356036955;782064
855898;all;all;3;2;4319.243811982486;855898
470207;none;none;0;0;4256.613079067106;470207
577047;none;none;0;0;3358.6543593181896;577047
736466;none;none;0;0;1002.3225824779538;736466
427599;none;none;0;0;2907.452410814391;427599
731028;none;none;0;0;1884.4844718661157;731028
763505;none;none;0;0;5206.234456345342;763505
874638;none;none;0;0;2645.667458031578;874638
482873;all;all;1;2;1503.9424326798337;482873
505317;some;all;1;2;1766.7314623320904;505317
583725;all;all;2;2;1618.8100414152875;583725
585650;all;all;1;2;1531.5300951811819;585650
716108;some;some;2;2;1692.626787162386;716108
814800;some;some;2;2;10026.746304714254;814800
637808;all;all;2;3;1742.2232741933678;637808
873429;all;all;2;3;1760.9668416737923;873429
905826;all;all;3;3;1711.22997063401;905826
505614;none;none;0;0;6207.881394297889;505614
802690;some;some;1;1;4274.552940651765;802690
898290;all;all;1;1;4874.316966633961;898290
484561;some;all;1;2;3891.272883212217;484561
586378;all;some;2;2;3773.574707637358;586378
764932;some;some;1;2;3613.9460768008194;764932
513771;all;all;1;3;3058.731977662039;513771
573779;some;all;1;3;3899.9885550819536;573779
