person_id;household_id;age;employed;sex;socioprofessional_class;has_driving_license;has_pt_subscription;census_person_id;hts_id
808188;392250;Y30-34;True;male;C;True;False;808188;16015
984356;487180;Y30-34;True;male;C;True;False;984356;16015
1115364;487180;Y30-34;True;male;P;True;False;1115364;48756
1128813;487180;Y30-34;False;male;NAP;True;False;1128813;37656
967894;487180;Y30-34;True;male;A;True;False;967894;37433
973954;491322;Y30-34;False;male;L;True;False;973954;16015
1772595;771064;Y40-44;False;male;C;True;False;1772595;16015
1904648;771064;Y40-44;False;male;P;True;False;1904648;32805
1980365;858178;Y40-44;False;male;B;True;False;1980365;16015
3554968;858178;Y60-64;True;female;Q;True;True;3554968;43135
1241935;575708;Y30-34;True;male;K;True;True;1241935;43077
1428106;575708;Y35-39;False;female;M;True;False;1428106;25455
1312082;608774;Y35-39;False;male;N;True;True;1312082;43077
1659689;718537;Y35-39;True;male;N;True;True;1659689;43077
1653023;718537;Y35-39;True;male;L;True;False;1653023;46474
1650821;718537;Y35-39;True;male;E;True;False;1650821;29099
1912916;836658;Y40-44;False;male;N;True;True;1912916;43077
3548098;836658;Y60-64;True;female;M;True;False;3548098;48257
2048382;857920;Y40-44;False;male;NAP;True;True;2048382;43077
1980160;857920;Y40-44;False;male;UNK;True;False;1980160;42255
1979791;857920;Y40-44;False;male;O;True;False;1979791;4045
2160597;903591;Y40-44;True;male;J;True;True;2160597;43077
2159734;903591;Y40-44;True;male;F;True;False;2159734;16629
3318600;903591;Y55-59;True;male;Q;True;False;3318600;48618
269370;155628;Y20-24;False;male;NAP;False;False;269370;32253
1282338;155628;Y35-39;False;male;I;True;False;1282338;48736
966839;486776;Y30-34;False;male;R;True;False;966839;48736
1278858;590369;Y35-39;False;male;NAP;True;False;1278858;48736
1333186;618648;Y35-39;True;male;P;True;False;1333186;48736
1414498;618648;Y35-39;True;male;N;True;False;1414498;25246
1360644;627289;Y35-39;False;male;Q;True;False;1360644;48736
1513952;683517;Y35-39;True;male;J;True;False;1513952;48736
504126;272951;Y25-29;False;male;N;True;False;504126;37056
3106856;1240835;Y55-59;True;male;Q;False;True;3106856;7101
3268909;1298528;Y55-59;False;male;Q;False;True;3268909;7101
3268010;1298528;Y55-59;True;male;I;True;False;3268010;36455
3267159;1298528;Y55-59;False;male;F;True;False;3267159;26886
3583880;1298528;Y65-69;True;male;A;True;False;3583880;46342
3267986;1298528;Y55-59;True;male;I;True;False;3267986;19326
2222239;925548;Y45-49;True;male;F;True;False;2222239;28504
3305541;904315;Y55-59;False;male;N;True;False;3305541;33692
2177949;904315;Y40-44;False;male;P;True;False;2177949;4512
2161590;904315;Y40-44;True;male;O;True;False;2161590;39836
2177123;904315;Y40-44;True;male;C;True;False;2177123;32404
2290541;965018;Y45-49;False;male;E;True;False;2290541;33692
2650541;1075329;Y50-54;False;male;NAP;True;False;2650541;33692
2688988;1100518;Y50-54;False;male;I;True;False;2688988;33692
2706433;1100518;Y50-54;False;male;I;True;False;2706433;26945
2703161;1104688;Y50-54;False;male;O;True;False;2703161;33692
2702318;1104688;Y50-54;False;male;K;True;False;2702318;37350
3012347;1104688;Y50-54;False;male;C;True;False;3012347;38322
2761849;1104688;Y50-54;True;male;N;True;False;2761849;33435
2760163;1104688;Y50-54;True;male;F;True;False;2760163;18799
2982954;1193312;Y50-54;False;male;C;True;False;2982954;33692
2983757;1193495;Y50-54;True;male;H;True;False;2983757;33692
3003472;1193495;Y50-54;False;male;C;True;False;3003472;28438
3147203;1257278;Y55-59;True;male;F;True;False;3147203;33692
3358583;1304089;Y55-59;True;male;G;True;False;3358583;33692
3295757;1304089;Y55-59;False;male;E;True;False;3295757;22656
3359527;1304089;Y55-59;False;male;Q;False;True;3359527;24598
3295700;1304089;Y55-59;False;male;D;True;False;3295700;37350
1645937;715077;Y35-39;False;male;O;True;False;1645937;4512
1749449;753025;Y40-44;False;male;Q;True;False;1749449;4512
1809310;753025;Y40-44;False;male;F;True;True;1809310;47674
1841525;796369;Y40-44;True;male;G;True;False;1841525;4512
1814289;796369;Y40-44;False;male;P;True;False;1814289;46173
2055819;796369;Y40-44;False;male;C;True;False;2055819;27789
1076614;527824;Y30-34;False;male;NAP;True;False;1076614;30751
1152866;527824;Y30-34;True;male;A;True;False;1152866;27285
1870646;819556;Y40-44;False;male;C;True;False;1870646;30751
2117635;819556;Y40-44;True;male;Q;True;False;2117635;28659
291946;164798;Y20-24;False;male;F;True;False;291946;24669
1284074;164798;Y35-39;False;male;NAP;True;False;1284074;48797
1384244;164798;Y35-39;True;male;S;True;False;1384244;43519
1460943;164798;Y35-39;True;male;F;True;False;1460943;46813
968176;487422;Y30-34;False;male;C;True;False;968176;48797
1469411;669065;Y35-39;True;male;F;True;False;1469411;48797
2114110;819822;Y40-44;True;male;C;True;False;2114110;48797
1871269;819822;Y40-44;True;male;G;True;False;1871269;37985
1018838;509485;Y30-34;False;male;M;True;False;1018838;43519
1424563;509485;Y35-39;False;female;Q;True;False;1424563;17840
3322233;509485;Y55-59;True;female;G;True;False;3322233;44404
1100213;536841;Y30-34;False;male;O;True;False;1100213;43519
1189409;536841;Y30-34;True;male;Q;True;False;1189409;39639
1262800;582714;Y35-39;False;male;NAP;True;False;1262800;43519
1659261;582714;Y35-39;False;male;N;True;True;1659261;7224
1380070;603339;Y35-39;False;male;C;True;False;1380070;43519
1303118;603339;Y35-39;False;male;NAP;True;False;1303118;38068
1717841;734328;Y35-39;True;male;I;True;False;1717841;43519
1856855;814088;Y40-44;False;male;NAP;True;False;1856855;43519
2118184;894921;Y40-44;True;male;S;True;False;2118184;43519
940753;478529;Y30-34;False;male;D;True;False;940753;46813
1052164;478529;Y30-34;False;female;O;False;False;1052164;4043
1233958;573740;Y30-34;True;male;F;True;False;1233958;46813
1424915;573740;Y35-39;True;female;S;True;False;1424915;48953
2162110;904497;Y40-44;True;male;S;True;False;2162110;46813
3306386;904497;Y55-59;True;male;UNK;True;False;3306386;36755
1470159;604457;Y35-39;True;male;I;True;False;1470159;36524
1305154;604457;Y35-39;True;male;Q;True;False;1305154;6848
1392152;625070;Y35-39;False;male;NAP;True;False;1392152;36524
1355476;625070;Y35-39;True;male;O;True;False;1355476;37985
1365863;629712;Y35-39;False;male;S;True;False;1365863;36524
1409970;629712;Y35-39;False;male;E;True;False;1409970;20410
811193;395041;Y30-34;False;male;F;True;False;811193;39805
871635;395041;Y30-34;True;male;P;True;True;871635;7224
2044681;879702;Y40-44;True;male;F;True;False;2044681;37832
916113;466313;Y30-34;True;male;R;True;False;916113;39579
1027171;466313;Y30-34;True;female;J;True;False;1027171;24363
1326357;616935;Y35-39;False;male;F;True;False;1326357;39579
1414539;650613;Y35-39;True;male;N;True;False;1414539;39579
1415385;650613;Y35-39;False;male;P;True;False;1415385;40593
2100156;773711;Y40-44;False;male;NAP;True;False;2100156;39579
1817393;773711;Y40-44;True;male;G;True;False;1817393;36045
1901307;773711;Y40-44;True;male;E;True;False;1901307;46192
1775644;773711;Y40-44;False;male;N;True;False;1775644;9545
1874258;820896;Y40-44;False;male;O;True;False;1874258;39579
1902869;820896;Y40-44;True;male;I;False;True;1902869;4081
1913965;837332;Y40-44;True;male;Q;True;False;1913965;39579
826555;405076;Y30-34;True;male;E;True;False;826555;21185
1117625;544351;Y30-34;True;male;I;True;False;1117625;21185
3331646;544351;Y55-59;True;female;C;True;False;3331646;37678
3331672;544351;Y55-59;False;female;G;True;False;3331672;26184
1903845;771847;Y40-44;False;male;N;True;False;1903845;21185
1773436;771847;Y40-44;True;male;G;True;True;1773436;4255
865185;435020;Y30-34;False;male;N;True;False;865185;20119
1257862;435020;Y35-39;True;female;K;True;False;1257862;34079
1104178;479597;Y30-34;True;male;G;True;False;1104178;20119
1046892;479597;Y30-34;False;female;M;True;False;1046892;48557
943507;479597;Y30-34;False;male;K;True;False;943507;18745
1026961;479597;Y30-34;False;female;I;True;False;1026961;28552
1021285;510917;Y30-34;False;male;NAP;True;False;1021285;20119
1187382;510917;Y30-34;False;male;I;True;False;1187382;10404
1099671;510917;Y30-34;False;male;NAP;True;False;1099671;22344
1297789;599598;Y35-39;False;male;I;True;False;1297789;20119
1748515;752405;Y40-44;False;male;O;True;False;1748515;20119
1962304;752405;Y40-44;True;male;I;True;False;1962304;4863
1964670;752405;Y40-44;True;male;R;True;False;1964670;47709
2032608;793874;Y40-44;False;male;F;True;False;2032608;20119
1809381;793874;Y40-44;False;male;F;True;False;1809381;16835
1811546;793874;Y40-44;False;male;K;True;False;1811546;9810
1901175;819675;Y40-44;False;male;E;True;False;1901175;20119
1870911;819675;Y40-44;True;male;F;True;False;1870911;10404
3539156;588024;Y60-64;False;female;NAP;True;True;3539156;22976
1275057;588024;Y35-39;False;female;NAP;True;False;1275057;9643
1702269;588024;Y35-39;False;female;Q;True;True;1702269;4674
3405380;588024;Y60-64;False;female;NAP;True;False;3405380;48673
3451310;588024;Y60-64;False;female;G;True;False;3451310;17642
3527425;588024;Y60-64;True;female;H;True;False;3527425;15675
3547511;1365315;Y60-64;False;female;NAP;True;True;3547511;22976
3546826;1365315;Y60-64;True;female;P;True;False;3546826;40673
3555106;1365315;Y60-64;True;female;E;True;False;3555106;5571
3528767;1365315;Y60-64;False;female;C;False;False;3528767;32074
3529287;1365565;Y60-64;True;female;O;True;True;3529287;22976
3529169;1365565;Y60-64;True;female;N;True;False;3529169;40673
3551604;1365565;Y60-64;False;female;L;True;False;3551604;40673
3541357;1365565;Y60-64;True;female;N;True;False;3541357;18747
3541472;1366908;Y60-64;False;female;P;True;True;3541472;22976
3533419;1366908;Y60-64;False;female;NAP;True;False;3533419;18747
3551972;1366908;Y60-64;True;female;S;True;False;3551972;15675
3560422;1366908;Y60-64;True;female;L;True;False;3560422;15675
3546871;1369765;Y60-64;True;female;P;True;True;3546871;22976
3546847;1369765;Y60-64;True;female;P;True;False;3546847;3974
3621936;1382808;Y65-69;False;female;NAP;True;True;3621936;22976
3608049;1382808;Y65-69;False;female;NAP;True;False;3608049;40673
3612335;1382808;Y65-69;False;female;NAP;True;False;3612335;48673
3607609;1382808;Y65-69;False;female;NAP;True;False;3607609;37414
3662484;1391323;Y70-74;True;female;G;True;True;3662484;22976
3638191;1391323;Y70-74;False;female;NAP;True;False;3638191;40673
3654338;1391323;Y70-74;False;female;NAP;True;True;3654338;34627
3646714;1394086;Y70-74;False;female;NAP;True;True;3646714;22976
3646700;1394086;Y70-74;False;female;NAP;True;False;3646700;40673
293791;165762;Y20-24;False;male;N;True;False;293791;16530
1067307;447236;Y30-34;False;male;D;True;False;1067307;33478
882301;447236;Y30-34;False;male;A;True;False;882301;4663
1074436;447236;Y30-34;False;male;Q;True;False;1074436;39615
1182741;506286;Y30-34;True;male;M;True;False;1182741;33478
1011481;506286;Y30-34;False;male;H;True;False;1011481;18803
1185454;563370;Y30-34;True;male;F;True;False;1185454;33478
1288145;592040;Y35-39;False;male;F;True;False;1288145;33478
1281403;592040;Y35-39;False;male;G;True;False;1281403;4045
1362577;598542;Y35-39;False;male;NAP;True;False;1362577;33478
1470622;598542;Y35-39;False;male;J;True;False;1470622;39615
1296514;598542;Y35-39;False;male;C;True;True;1296514;47674
1750002;752234;Y40-44;True;male;S;True;False;1750002;33478
1841587;752234;Y40-44;True;male;G;True;False;1841587;43078
1748276;752234;Y40-44;True;male;O;True;False;1748276;39836
1843806;809525;Y40-44;False;male;L;True;False;1843806;33478
1935108;846362;Y40-44;True;male;P;True;False;1935108;33478
2045418;846362;Y40-44;False;male;I;True;False;2045418;4826
2175666;892307;Y40-44;False;male;NAP;True;False;2175666;7210
2098230;892307;Y40-44;True;male;P;True;False;2098230;9668
1203919;396086;Y30-34;False;male;NAP;True;False;1203919;37165
903394;396086;Y30-34;False;male;I;True;False;903394;46724
1147187;396086;Y30-34;True;male;J;True;False;1147187;48829
812438;396086;Y30-34;False;male;N;True;False;812438;28747
1136996;396086;Y30-34;False;male;NAP;True;False;1136996;16578
887378;450255;Y30-34;True;male;C;True;False;887378;37165
947467;455372;Y30-34;False;male;S;True;False;947467;37165
897052;455372;Y30-34;True;male;I;True;False;897052;48829
962773;455372;Y30-34;True;male;G;True;False;962773;48092
954873;455372;Y30-34;False;female;G;True;False;954873;38081
3708389;455372;Y80-84;False;male;NAP;True;False;3708389;26913
943362;477728;Y30-34;True;male;K;True;False;943362;37165
938868;477728;Y30-34;True;male;N;True;False;938868;43667
966893;486786;Y30-34;True;male;R;True;False;966893;37165
1067158;524996;Y30-34;False;male;C;True;False;1067158;37165
1115118;543317;Y30-34;False;male;N;True;False;1115118;37165
1203915;566805;Y30-34;False;male;NAP;True;False;1203915;37165
1330978;618156;Y35-39;False;male;NAP;True;False;1330978;37165
1656559;719897;Y35-39;True;male;F;True;False;1656559;37165
1725853;735869;Y35-39;False;male;M;True;False;1725853;37165
1748180;752171;Y40-44;True;male;O;True;False;1748180;37165
1773249;771677;Y40-44;False;male;F;True;False;1773249;37165
1870937;771677;Y40-44;True;male;F;True;False;1870937;42021
1903437;771677;Y40-44;True;male;L;False;False;1903437;39125
2115449;771677;Y40-44;False;male;G;False;True;2115449;46350
1901494;771677;Y40-44;False;male;F;True;False;1901494;16629
1944775;794163;Y40-44;True;male;O;True;False;1944775;37165
1809877;794163;Y40-44;False;male;G;True;True;1809877;4315
2094507;839764;Y40-44;False;male;H;True;False;2094507;37165
3327936;839764;Y55-59;False;male;NAP;True;False;3327936;37369
2176218;839764;Y40-44;True;male;O;True;False;2176218;5602
1922370;839764;Y40-44;True;male;G;True;False;1922370;17441
298013;167625;Y20-24;False;male;C;False;False;298013;29408
300934;168070;Y20-24;True;female;N;True;False;300934;32533
539802;291899;Y25-29;True;female;J;True;False;539802;32533
2318142;977371;Y45-49;True;male;I;True;False;2318142;19907
3262832;977371;Y55-59;True;female;O;True;True;3262832;9848
2425960;1021443;Y45-49;False;male;K;True;False;2425960;19907
2426071;1021443;Y45-49;True;male;L;True;False;2426071;36455
2682554;1097147;Y50-54;False;male;UNK;True;False;2682554;19907
3015353;1097147;Y50-54;False;male;N;True;True;3015353;4321
2698770;1103160;Y50-54;True;male;P;True;False;2698770;19907
2960567;1187855;Y50-54;False;male;I;True;False;2960567;19907
3016346;1202151;Y50-54;True;male;Q;True;False;3016346;19907
406711;211823;Y25-29;False;female;M;True;False;406711;47534
627292;334735;Y25-29;False;female;I;True;False;627292;47534
829099;407013;Y30-34;True;male;M;True;False;829099;25652
1178365;407013;Y30-34;False;male;F;True;False;1178365;20819
1462104;629667;Y35-39;True;male;N;True;False;1462104;25652
1365643;629667;Y35-39;False;male;P;True;False;1365643;17509
1055619;391805;Y30-34;True;male;G;True;False;1055619;16758
1051929;391805;Y30-34;True;female;O;False;False;1051929;48461
807734;391805;Y30-34;False;male;NAP;True;False;807734;31057
913328;465082;Y30-34;True;male;J;True;False;913328;16758
938687;477655;Y30-34;False;male;M;True;False;938687;16758
955597;477655;Y30-34;False;female;I;True;False;955597;43346
1383776;618337;Y35-39;True;male;Q;True;False;1383776;16758
1411799;618337;Y35-39;True;male;H;True;True;1411799;24600
1331769;618337;Y35-39;False;male;NAP;True;False;1331769;40259
1696700;624832;Y35-39;False;male;NAP;True;False;1696700;16758
1355022;624832;Y35-39;True;male;N;True;False;1355022;5850
1392444;627158;Y35-39;False;male;NAP;True;False;1392444;16758
1360298;627158;Y35-39;False;male;O;True;False;1360298;25732
1586944;702003;Y35-39;False;male;I;True;False;1586944;16758
1587995;702003;Y35-39;True;male;S;True;False;1587995;27892
1934610;846000;Y40-44;False;male;N;True;False;1934610;16758
2095351;890840;Y40-44;True;male;J;True;False;2095351;16758
975771;492830;Y30-34;False;male;S;True;False;975771;20819
1210804;492830;Y30-34;False;male;NAP;True;False;1210804;16678
1724988;720798;Y35-39;True;male;C;True;False;1724988;20819
1662867;720798;Y35-39;True;male;C;True;False;1662867;25869
1663175;720798;Y35-39;False;male;C;True;False;1663175;11094
1718389;720798;Y35-39;True;male;M;True;False;1718389;32805
1776774;774578;Y40-44;True;male;S;True;False;1776774;20819
1776844;774631;Y40-44;True;male;S;True;False;1776844;20819
1873027;774631;Y40-44;True;male;L;True;False;1873027;34611
1873770;784623;Y40-44;False;male;N;True;False;1873770;20819
2114304;784623;Y40-44;False;male;C;True;False;2114304;39790
1792137;784623;Y40-44;True;male;H;True;False;1792137;15325
1795261;784623;Y40-44;False;male;S;True;False;1795261;27892
896455;425166;Y30-34;True;male;H;True;False;896455;33773
853087;425166;Y30-34;False;female;E;True;False;853087;28801
1472474;598339;Y35-39;False;male;Q;True;False;1472474;33773
1296296;598339;Y35-39;True;male;C;True;False;1296296;27468
1298622;598339;Y35-39;False;male;N;True;False;1298622;20990
1603773;598339;Y35-39;True;male;D;True;False;1603773;16505
319741;174145;Y20-24;False;male;NAP;True;True;319741;27809
320833;174697;Y20-24;False;male;NAP;True;True;320833;27809
1103618;445310;Y30-34;False;male;C;True;False;1103618;17496
879415;445310;Y30-34;False;female;P;True;False;879415;33408
968905;487339;Y30-34;True;male;H;True;False;968905;17496
968077;487339;Y30-34;True;male;C;True;True;968077;48708
1646059;715117;Y35-39;False;male;P;True;False;1646059;17496
1297924;598451;Y35-39;True;male;J;True;False;1297924;42255
1296413;598451;Y35-39;True;male;C;True;False;1296413;27866
1470665;598451;Y35-39;False;male;J;False;True;1470665;29595
2095026;890637;Y40-44;True;male;I;True;False;2095026;42255
